16.551312289885743	-14.293995983334966
22.827386278989778	-14.92160420657352
29.521865200700745	-17.850442581686735
32.450699728949274	-21.616091921118
37.88996385283943	-26.63695770702637
33.28750959416314	-28.31057963566249
26.593030672452187	-29.565796082139585
23.24579121159671	-30.402607046457646
16.969717222492676	-30.402607046457646
11.53045309860252	-31.65782349293474
8.183213637747045	-36.67868927884311
-1.0216948796055192	-38.352311207479225
-8.13457873392342	-39.60752765395632
-13.15543792520664	-40.86274410043341
